rate,role,word
1,N,duyên kiếp
1,N,duyên kì ngộ
1,N,duyên kỳ ngộ
1,N,duyên nợ
1,N,duyên phận
1,N,duyên số
1,V,duyệt
1,V,duyệt binh
1,V,duyệt y
1,V,duốc
1,N,duốc cá
1,N,duối
1,N-V,duỗi
1,N,duộc
1,N,dynamite
1,N,dynamo
1,N,dyne
1,N-A-E,dà
1,A,dài
1,A,dài dài
1,A,dài dòng
1,A,dài dại
1,A,dài dằng dặc
1,A,dài hạn
1,A,dài lưng
1,A,dài mồm
1,A,dài nghêu
1,A,dài ngoằng
1,A,dài ngoằng ngoẵng
1,A,dài ngoẵng
1,A,dài nhằng
1,A,dài thòng
1,A,dài thườn thượt
1,A,dài thượt
1,A,dài đuồn đuỗn
1,A,dài đuỗn
1,N,dàm
1,V-L,dàn
1,N,dàn bài
1,N,dàn bè
1,N,dàn cảnh
1,V,dàn dựng
1,V,dàn hoà
1,V,dàn mặt
1,N,dàn nhạc
1,N,dàn nhạc giao hưởng
1,V,dàn trải
1,V,dàn tập
1,V,dàn xếp
1,N,dàn ý
1,N-V,dành
1,N,dành dành
1,V,dành dụm
282,V-E,dào
21,A,dào dạt
1,E,dào ôi
1,A,dàu
1,A,dàu dàu
1,A,dày
1,A,dày cui
1,A,dày cồm cộp
1,A,dày cộp
29,A,dày dạn
17,A,dày dặn
303,A,dày đặc
1,N,dác
1,N,dái
1,N,dái chân
1,N,dái mít
1,N,dái tai
1,V,dám
1,V,dán
1,N,dáng
1,N,dáng bộ
1,U,dáng chừng
1,N,dáng dấp
1,N,dáng vóc
1,N,dáng vẻ
1,N,dáng điệu
1,V,dát
1,A,dát gái
1,N-A,dâm
1,A,dâm dấp
1,A,dâm dật
1,N-A,dâm dục
1,A,dâm loạn
1,A,dâm ô
1,A,dâm đãng
1,N,dân
190,N,dân ca
22,N,dân chính
1,N,dân chúng
112,N,dân chơi
444,N-A,dân chủ
2,V,dân chủ hoá
1,N,dân chủ tư sản
65,N,dân công
393,N,dân cư
15,A-A,dân cử
62,A,dân dụng
191,N-A,dân gian
152,N,dân làng
493,A,dân lập
87,N,dân nghèo
17,N,dân phòng
64,N,dân phố
1,N,dân quyền
55,N,dân quân
1,N,dân quân du kích
1,N,dân quân tự vệ
133,N,dân sinh
376,N,dân số
2,N,dân số học
351,N-A,dân sự
156,N,dân thường
1,N,dân trí
48,N,dân tình
1501,N,dân tộc
1,N,dân tộc chủ thể
1,V,dân tộc hoá
1,N,dân tộc học
1,N,dân tộc thiểu số
1,N,dân tộc đa số
34,V,dân vận
1,N,dân vệ
24,N,dân ý
1,V,dâng
1,N,dâu
1,N,dâu con
1,N,dâu da
1,N,dâu da xoan
1,N,dâu gia
1,N,dâu rượu
1,N,dâu tây
1,N,dâu tằm
1,N-V-L,dây
1,N,dây bọc
1,N,dây chun
1,N,dây chuyền
1,N,dây chằng
1,N,dây cung
1,N,dây cáp
1,N,dây cót
1,V,dây dưa
1,N,dây dẫn
1,N,dây dọi
1,N,dây dợ
1,N,dây gắm
1,N,dây khoá kéo
1,N,dây kẽm gai
1,N,dây leo
1,N,dây lưng
1,N,dây mát
1,N,dây mũi
1,N,dây mực
1,N,dây nguội
1,N,dây nóng
1,N,dây nối đất
1,N,dây pha
1,N,dây sống
1,N,dây thun
1,N,dây thép gai
1,N,dây thần kinh
1,N,dây tiếp địa
1,N,dây trần
1,N,dây tóc
1,N,dây xích
1,N,dây óng
1,N,dây điện
1,N,dây đất
1,V,dã
1,V-A,dã chiến
1,A,dã man
1,A,dã ngoại
1,N,dã nhân
1,N,dã sử
1,N,dã thú
1,N,dã tràng
1,N,dã tâm
1,N-V,dãi
1,V,dãi dầu
1,V,dãn
1,V,dãn nở
1,L,dãy
1,V,dè
1,V,dè bỉu
1,V,dè chừng
1,A,dè dặt
1,V,dè sẻn
1,A,dèn dẹt
1,V,dé chân chèo
1,V,dém
1,N,dép
1,N,dép lê
1,N,dép quai hậu
1,N-A,dê
1,N,dì
1,N,dì ghẻ
1,V,dìm
1,V,dìu
1,U,dìu dắt
1,A,dìu dặt
1,A,dìu dịu
1,A,dí dỏm
1,N,dích dắc
1,N,dím
1,V-A,dính
1,V,dính dáng
1,V,dính dấp
1,V,dính líu
1,N-V,díp
1,V,díu
1,L-N-V,dò
1,V,dò dẫm
1,V,dò hỏi
1,V,dò la
1,V,dò tìm
1,V,dò xét
1,N,dòi
1,V,dòm
1,V,dòm dỏ
1,V,dòm ngó
1,L-V-N,dòng
1,N,dòng chảy
1,N,dòng giống
1,N,dòng họ
1,N,dòng điện
1,N,dòng điện một chiều
1,N,dòng điện xoay chiều
1,N,dó
1,V,dóm
1,V,dóng
1,A,dô
1,U,dô ta
1,A-V,dôi
1,A,dôi dư
1,A,dôi thừa
1,N,dông
1,N,dông bão
1,A,dông dài
1,N,dông tố
1,V-N,dõi
1,N,dõng
1,A,dõng dạc
1,N-C,dù
1,C,dù cho
1,N,dù dì
1,C,dù rằng
1,C,dù sao
1,V,dùa
1,N-V,dùi
1,N,dùi cui
1,N,dùi đục
1,A,dùn
1,V,dùng
1,V,dùng bữa
1,V,dùng dằng
1,N-V,dúi
1,V,dúi dụi
1,V-A,dúm
1,A,dúm dó
1,V,dún
1,V,dún dẩy
1,V,dúng
1,A,dút dát
1,N-Q,dăm
1,N,dăm ba
1,N,dăm bào
1,Q,dăm bảy
1,N,dăm cối
1,N,dăm kèn
1,N,dăm kết
1,A,dăn
1,A,dăn deo
1,A,dăn dúm
1,A,dĩ nhiên
1,N,dĩ vãng
1,N,dĩa
1,N,dĩn
1,N,dũa
1,V,dũi
1,N-S,dũng
1,A,dũng cảm
1,N,dũng khí
1,A,dũng mãnh
1,N,dũng sĩ
1,A,dơ
1,A,dơ bẩn
1,A,dơ duốc
1,A,dơ dáy
1,N,dơi
1,N,dơn
1,A,dư
1,N,dư chấn
1,A,dư dả
1,A,dư dật
1,V,dư dứ
1,N,dư luận
1,N,dư lượng
1,N,dư nợ
1,A,dư thừa
1,N,dư vị
1,N,dư âm
1,N,dưa
1,N,dưa bở
1,N,dưa chuột
1,N,dưa gang
1,N,dưa góp
1,N,dưa hấu
1,N,dưa hồng
1,N,dưa leo
1,N,dưa lê
1,N,dưa món
1,V-A,dưng
1,N-A,dương
1,N,dương bản
1,N,dương cầm
1,N,dương gian
1,N,dương liễu
1,N,dương lịch
1,V,dương oai
1,A,dương tính
1,N,dương vật
1,N,dương xỉ
1,N-C,dưới
1,V,dướn
1,N,dướng
1,V,dường
1,U,dường như
1,V,dưỡng
1,V,dưỡng bệnh
1,N,dưỡng chất
1,N,dưỡng khí
1,V,dưỡng lão
1,V,dưỡng sinh
1,V,dưỡng sức
1,V,dưỡng thai
1,V,dưỡng thương
1,N,dược
1,N,dược học
1,N,dược liệu
1,N,dược lí
1,N,dược lý
1,N,dược phẩm
1,N,dược sĩ
1,N,dược thảo
1,N,dược tá
1,N,dược tính
1,N,dược điển
1,N,dượng
1,N-V-E,dạ
1,N,dạ con
1,N,dạ cỏ
1,N,dạ cửa
1,N,dạ dày
1,N,dạ dày cơ
1,N,dạ dày tuyến
1,N,dạ hương
1,N,dạ hội
1,N,dạ hợp
1,N,dạ khúc
1,N,dạ lan hương
1,N,dạ lá sách
1,N,dạ lí hương
1,N,dạ lý hương
1,N,dạ minh sa
1,N,dạ múi khế
1,A,dạ quang
1,N,dạ tiệc
1,N,dạ tổ ong
1,N,dạ vũ
1,N,dạ xoa
1,N,dạ đề
1,A,dại
1,A,dại dột
1,A,dại gái
1,U,dại gì mà
1,A,dại khờ
1,A,dại mặt
1,V,dạm
1,V,dạm hỏi
1,V,dạm ngõ
1,V,dạn
1,A,dạn dày
1,A,dạn dĩ
1,N,dạng
1,N,dạng thức
1,N-V,dạo
1,V,dạo mát
1,V,dạo đầu
1,V,dạt
1,A,dạt dào
1,V,dạy
1,V,dạy bảo
1,V,dạy dỗ
1,V,dạy học
1,V,dạy đời
1,N,dải
1,N,dải phân cách
1,N,dải rút
1,N,dải tần
1,N,dảnh
1,N,dấm
1,A,dấm da dấm dẳn
1,A,dấm dúi
1,A,dấm dẳn
1,V,dấm dớ
1,V,dấm dứ
1,V,dấn
1,V,dấn mình
1,V,dấn thân
1,V,dấp
1,A,dấp da dấp dính
1,A,dấp dính
1,V,dấp giọng
1,N,dấu
1,N,dấu chấm
1,N,dấu chấm hỏi
1,N,dấu chấm lửng
1,N,dấu chấm phẩy
1,N,dấu chấm than
1,N,dấu câu
1,N,dấu gạch ngang
1,N,dấu gạch nối
1,N,dấu hai chấm
1,N,dấu hiệu
1,N,dấu hỏi
1,N,dấu luyến
1,N,dấu lặng
1,N,dấu má
1,N,dấu mũ
1,N,dấu nhắc
1,N,dấu nối
1,N,dấu phẩy
1,N,dấu vết
1,N,dấu ấn
1,V,dấy
1,N-V,dầm
1,A,dầm dề
1,N-R-V,dần
1,R,dần dà
1,R,dần dần
1,N,dầu
1,N,dầu bóng
1,N,dầu bạc hà
1,N,dầu cao
1,N,dầu chổi
1,N,dầu con hổ
1,N,dầu cá
1,N,dầu cù là
1,N,dầu cốc
1,N,dầu diesel
1,V,dầu dãi
1,N,dầu giun
1,N,dầu gió
1,N,dầu gội
1,N,dầu hoả
1,N,dầu hôi
1,N,dầu hắc
1,N,dầu khí
1,N,dầu luyn
1,N,dầu lạc
1,N,dầu lửa
1,N,dầu máy
1,N,dầu măng
1,N,dầu mỏ
1,N,dầu mỡ
1,N,dầu nhớt
1,N,dầu nhờn
1,N,dầu nặng
1,N,dầu phộng
1,N,dầu rái
1,N,dầu ta
1,N,dầu thô
1,N,dầu tẩy
1,N,dầu đèn
1,A,dầy
1,A,dầy cồm cộp
1,A,dầy cộp
1,A,dầy dạn
1,A,dầy dặn
1,A,dầy đặc
1,V,dẩu
1,V,dẫn
1,V,dẫn chương trình
1,V-N,dẫn chứng
1,V,dẫn cưới
1,V,dẫn dắt
1,V,dẫn giải
1,V,dẫn hoả
1,V,dẫn lưu
1,V,dẫn nhiệt
1,V,dẫn rượu
1,V,dẫn thuỷ
1,V,dẫn thân
1,V,dẫn truyền
1,N-A,dẫn xuất
1,V,dẫn xác
1,V,dẫn điểm
1,V,dẫn điện
1,V,dẫn đầu
1,V,dẫn độ
1,V,dẫn động
1,C,dẫu
1,U,dẫu sao
1,L,dẫy
1,N,dậm
1,V,dậm doạ
1,V,dận
1,V,dập
1,A,dập dìu
1,V,dập dềnh
1,V,dập dờn
1,V,dật dờ
1,N,dật sử
1,N,dậu
1,V,dậy
1,A,dậy mùi
1,A,dậy thì
1,A,dậy đất
1,V,dắt
1,V,dắt dây
1,V,dắt dìu
1,V,dắt díu
1,V,dắt gái
1,V,dắt mũi
1,V,dắt mối
1,N,dằm
1,V,dằn
1,V,dằn dỗi
1,V,dằn mặt
1,V,dằn túi
1,V,dằn vặt
1,A,dằng dai
1,A,dằng dặc
1,A,dằng dịt
1,N,dặm
1,N,dặm trường
1,V,dặn
1,V,dặn dò
1,V,dặng hắng
1,V,dặt
1,A,dặt dìu
1,A,dặt dẹo
1,V-A,dẹp
1,A,dẹp lép
1,V,dẹp tiệm
1,A,dẹt
1,N,dẻ
1,A,dẻo
1,A,dẻo dai
1,A,dẻo dang
1,A,dẻo mồm
1,A,dẻo quèo quẹo
1,A,dẻo quẹo
1,N-A,dẽ
1,A,dẽ dàng
1,N,dẽ giun
1,N,dẽ gà
1,N,dế
1,N,dế dũi
1,N,dế mèn
1,N,dế trũi
1,N,dền cơm
1,N,dền gai
1,N,dền tía
1,V,dềnh
1,A,dềnh dàng
1,A,dễ
1,A,dễ bề
1,A,dễ chịu
1,A,dễ coi
1,A,dễ dàng
1,A,dễ dãi
1,A,dễ dầu
1,A,dễ thương
1,R,dễ thường
1,A,dễ thở
1,A,dễ tính
1,N,dệ
1,V,dệch
1,N,dện
1,V,dệt
1,V,dệt kim
1,A,dị
1,A,dị biệt
1,N,dị bản
1,N,dị dạng
1,N,dị giáo
1,V,dị hoá
1,N,dị hình
1,A,dị hướng
1,A,dị hờm
1,A,dị hợm
1,V,dị nghị
1,N,dị nguyên
1,A,dị thường
1,N,dị tật
1,N,dị vật
1,N,dị đoan
1,A,dị đồng
1,N,dị ứng
1,N-V,dịch
1,N,dịch bào
1,N,dịch bệnh
1,V,dịch chuyển
1,N,dịch giả
1,N,dịch hạch
1,N,dịch hại
1,V,dịch máy
1,N,dịch nhầy
1,V,dịch thuật
1,N,dịch tả
1,N,dịch tễ
1,N,dịch tễ học
1,N,dịch vị
1,N,dịch vụ
1,V,dịch âm
1,N,dịp
1,V,dịt
1,A,dịu
1,A,dịu dàng
1,A,dịu hiền
1,A,dịu ngọt
1,V,dọ
1,N-L-A,dọc
1,N,dọc ngang
1,N-V,dọi
1,V-A,dọn
1,V,dọn dẹp
1,V,dọn giọng
1,N,dọng
1,A,dỏm
1,V,dỏng
1,N-V-A,dốc
1,N,dốc nước
1,N,dốc thoải
1,V-A,dối
1,A,dối dá
1,A,dối trá
1,A,dốt
1,A,dốt nát
1,A,dốt đặc
1,V,dồ
1,N-V,dồi
1,A,dồi dào
1,V,dồn
1,A,dồn dập
1,V,dồn nén
1,V,dồn tụ
1,V,dồn ép
1,N,dồng dộc
1,V,dỗ
1,V,dỗ dành
1,V,dỗi
1,V,dội
1,V,dộng
1,V,dộp
1,A,dột
1,A,dột nát
1,A,dớ dẩn
1,N,dớp
1,V,dời
1,V,dời đổi
1,A,dở
1,V,dở bữa
1,R,dở chừng
1,A,dở dang
1,V,dở dói
1,A,dở hơi
1,A,dở người
1,V,dỡ
1,V,dợm
1,V-N,dợn
1,V,dụ
1,V,dụ dỗ
1,V,dụ khị
1,V,dục dặc
1,N,dục vọng
1,V,dụi
1,V,dụng binh
1,V,dụng công
1,N,dụng cụ
1,V-N,dụng tâm
1,V,dụng võ
1,N,dụng ý
10,V,dứ
1,N,dứa
1,N,dứng
1,V,dứt
1,A,dứt khoát
1,V,dứt điểm
1,A,dừ
1,N,dừa
1,N,dừa lửa
1,N,dừa nước
1,N,dừa xiêm
1,N-V,dừng
1,N-V,dử
1,A,dửng dưng
1,A,dửng dừng dưng
1,V,dửng mỡ
1,A,dữ
1,A,dữ dằn
1,A,dữ dội
1,N,dữ kiện
1,N,dữ liệu
1,A,dữ tợn
1,A,dữ đòn
13793,N-V,dự
1,V,dự báo
226,A,dự bị
1,N,dự bị đại học
1,V,dự chi
1,N-V,dự cảm
1,A,dự khuyết
1,V,dự khán
1,V-N,dự kiến
1,V,dự liệu
1,N,dự luật
1,V,dự phòng
1,V,dự thu
1,V,dự thính
1,V-N,dự thảo
1,V,dự thầu
1,V-N-N,dự toán
1,V,dự trù
1,V-N,dự trữ
1,V,dự tuyển
1,V-N,dự tính
1,N,dự án
1,V-N,dự đoán
1,V-N,dự định
1,V,dựa
1,V,dựa dẫm
1,V,dựng
1,V,dựng chuyện
1,V,dựng phim
1,U,dựng tóc gáy
1,V,dựng đứng
1,V,e
1,N,e
1,V,e dè
1,V,e hèm
1,A,e lệ
1,V,e ngại
1,V,e sợ
1,V,e thẹn
1,V-A,e ấp
1,N,ebonite
1,N,electron
1,N,ellipse
1,N-L,em
1,A,em em
1,N,em gái
1,N,em trai
1,N,em út
1,N,emetine
1,A,eng éc
1,N,entropy
1,N,enzyme
1,A-N,eo
1,N,eo biển
1,A,eo hẹp
1,A-V,eo sèo
1,A,eo éo
1,A,eo óc
1,E,eo ôi
1,N,eo đất
1,N,eo ếch
1,N,ephedrine
1,N,epsilon
1,N,esperanto
1,N,ester
1,N,eta
1,N,ether
1,N,ethylene
1,N,euro
1,N,f
1,N,fa
1,N,fan
1,N,farad
1,N,fastfood
1,N,fax
1,N,feldspar
1,N,ferrite
1,N,festival
1,N,fibrociment
1,N,file
1,N,flo
1,N,fluor
1,N,fluorure
1,N,folklor
1,N,foot
1,N,forceps
1,N,formaldehyde
1,V,format
1,N,formica
1,N,formol
1,N,fula
1,N,fuy
1,A,fát xít
1,N,g
1,N,ga
1,A,ga lăng
1,N,ga men
1,N,ga ra
1,N,ga rô
1,N,ga tô
1,N,ga xép
1,N-N,gabardine
1,N-A,gai
1,N,gai cột sống
1,N-A,gai góc
1,A,gai mắt
1,A,gai ngạnh
1,N,gai ốc
1,N,gala
1,N,galena
1,N,gallery
1,N,gam
1,N,gamma
1,N-A,gan
1,U,gan cóc tía
1,A,gan dạ
1,N,gan gà
1,A,gan góc
1,A,gan lì
1,N,gan ruột
1,N-V,gang
1,A,gang thép
1,N,gang tấc
1,N,gangster
1,V,ganh
1,V,ganh ghét
1,V,ganh tị
1,V,ganh đua
1,N,gas
1,V-A,gay
1,A,gay cấn
1,A,gay go
1,A,gay gắt
1,N,gelatin
1,N,gene
1,N,germanium
1,N,ghe
1,N,ghe bản lồng
1,N,ghe bầu
1,N,ghe chài
1,N,ghe cộ
1,N,ghe cửa
1,N,ghe lườn
1,V,ghen
1,V,ghen ghét
1,V,ghen tuông
1,V,ghen tị
1,V,ghen tức
1,N-A-V,ghi
1,V,ghi bàn
1,V,ghi chép
1,V,ghi chú
1,V,ghi danh
1,V,ghi hình
1,N,ghi lò
1,V,ghi nhận
1,V,ghi nhớ
1,V,ghi tạc
1,V,ghi âm
1,V,ghi điểm
1,N,ghi đông
1,N-V,ghim
1,V,ghiền
1,N-V-A,ghè
1,N,ghèn
1,V,ghé
1,V,ghé gẩm
1,V,ghé lưng
1,V,ghé mắt
1,V,ghé vai
1,N,ghém
1,V,ghép
1,V,ghép nối
1,N-V,ghét
1,V,ghét bỏ
1,V-A,ghê
1,A,ghê gớm
1,V,ghê rợn
1,V,ghê sợ
1,V,ghê tởm
1,V,ghì
1,V,ghìm
1,N-V,ghẹ
1,V,ghẹ ổ
1,V-A,ghẹo
1,N,ghẻ
1,V,ghẻ lạnh
1,N,ghẻ lở
1,N,ghẻ ruồi
1,N-V,ghế
1,N,ghế bành
1,N,ghế băng
1,N,ghế bố
1,N,ghế cứng
1,N,ghế dài
1,N,ghế dựa
1,N,ghế mềm
1,N,ghế ngồi
1,N,ghế ngựa
1,N,ghế tréo
1,N,ghế tựa
1,N,ghế điện
1,N,ghế đẩu
1,V,ghếch
1,N,ghềnh
1,V,ghểnh
1,N,ghệt
1,V,ghịt
1,N,gi lê
1,V,gia
1,N,gia binh
1,N,gia bảo
1,V,gia công
1,N,gia cầm
1,V,gia cố
1,A,gia dụng
1,A,gia giáo
1,V,gia giảm
1,V,gia hạn
1,V,gia nhập
1,N,gia phả
1,N,gia quyến
1,N,gia súc
1,N,gia sư
1,N,gia sản
1,N,gia thế
1,N,gia tiên
1,A,gia truyền
1,A,gia trưởng
1,N,gia tài
1,V,gia tăng
1,N,gia tư
1,N,gia tốc
1,N,gia tộc
1,N,gia vị
1,N-A,gia đình
1,A,gia đình chủ nghĩa
1,V,gia đình trị
1,N,gia đạo
1,N,giai
1,N,giai cấp
1,N,giai kỳ
1,N,giai thoại
1,N,giai điệu
1,N,giai đoạn
1,V,giam
1,V,giam cầm
1,V,giam giữ
1,V,giam hãm
1,V,giam lỏng
1,N-A,gian
1,V,gian dâm
1,A,gian dối
1,A,gian giảo
1,A,gian hiểm
1,N,gian hàng
1,A,gian hùng
1,N,gian khó
1,A,gian khổ
1,N,gian lao
1,A,gian lận
1,A,gian nan
1,A,gian ngoan
1,A,gian nguy
1,N,gian phi
1,A,gian tham
1,N,gian thương
1,	,gian truâ
1,A,gian trá
1,A,gian tà
1,N,gian tế
1,A,gian xảo
1,A,gian ác
1,N,giang
1,N,giang hồ
1,N,giang mai
1,N,giang sơn
1,N,gianh
1,V-N,giao
1,V,giao ban
1,V,giao bóng
1,V,giao ca
1,V,giao chiến
1,V,giao cảm
1,V,giao cấu
1,V,giao cắt
1,N,giao diện
1,V,giao du
1,V-N,giao duyên
1,V,giao dịch
1,V,giao hoà
1,A,giao hoán
1,N,giao hưởng
1,V,giao hảo
1,V,giao hẹn
1,V,giao hội
1,V,giao hợp
1,A,giao hữu
1,V,giao khoán
1,V,giao kết
1,N,giao liên
1,V,giao lưu
1,N,giao lộ
1,V,giao nhận
1,V,giao nộp
1,V,giao phó
1,V,giao phối
1,V,giao thiệp
1,V,giao thoa
1,N,giao thông
1,N,giao thông hào
1,N,giao thông tĩnh
1,V,giao thương
1,V,giao thầu
1,N,giao thời
1,N,giao thức
1,N,giao thừa
1,V,giao tiếp
1,V,giao tranh
1,N,giao tuyến
1,N,giao tử
1,N,giao điểm
1,V,giao đãi
1,V,giao đấu
1,V,giao ước
1,V,gie
1,N,gien
1,V,gieo
1,V,gieo cấy
1,A,gieo neo
1,V,gieo quẻ
1,V,gieo rắc
1,V,gieo trồng
1,V,gieo vần
1,S,giga-
1,N,gigabit
1,N,gigabyte
1,A,gin
1,N,gio
1,N,gioi
1,A,gion giỏn
1,N-V,giong
1,N,giun
1,N,giun chỉ
1,N,giun dẹp
1,N,giun kim
1,N,giun móc
1,N,giun móc câu
1,N,giun sán
1,N,giun tròn
1,N,giun tóc
1,N,giun đũa
1,N,giun đất
1,N,giun đốt
1,N,giuộc
1,A-N,già
1,A,già câng
1,A,già cả
1,U,già cốc đế
1,A,già cỗi
1,A,già dặn
1,A,già họng
1,A,già khú đế
1,A,già khằn
1,A,già khọm
1,A,già khụ
1,N,già làng
1,A,già lão
1,A,già mồm
1,A,già nua
1,A,già tay
1,A,già yếu
1,A,già đời
1,N,giàn
1,N,giàn giáo
1,V,giàn giụa
1,N,giàn hoả
1,N,giàn mui
1,N,giàng
1,N,giàng giàng
1,N,giàng thun
1,N-V,giành
1,V,giành giật
1,A,giàu
1,A,giàu có
1,A,giàu mạnh
1,A,giàu sang
1,A,giàu sụ
1,N-V,giày
1,N,giày ba ta
1,N,giày bát kết
1,N,giày dép
1,N,giày hạ
1,N,giày mõm nhái
1,V,giày vò
1,V,giày xéo
1,N,giày đinh
1,V,giày đạp
1,N-C-V-A,giá
1,N,giá biển
1,A,giá buốt
1,N,giá bìa
1,N,giá chợ
1,N,giá cạnh tranh
1,N,giá cả
1,A,giá lạnh
1,C,giá mà
1,A,giá ngắt
1,C,giá như
1,N,giá nhạc
1,N,giá noãn
1,A,giá rét
1,N,giá sinh hoạt
1,N,giá sàn
1,N,giá súng
1,N,giá thành
1,N,giá thú
1,N,giá treo cổ
1,N,giá trần
1,N,giá trị
1,N,giá trị sử dụng
1,N,giá trị thặng dư
1,N,giá trị trao đổi
1,N,giá trị tuyệt đối
1,N,giá vốn
1,V,giác
1,N,giác kế
1,N,giác mạc
1,V,giác ngộ
1,N,giác quan
1,N,giác thư
1,N,giám hiệu
1,N,giám hộ
1,N,giám khảo
1,N,giám mã
1,N,giám mục
1,V,giám quản
1,N,giám quốc
1,V,giám sát
1,N,giám thị
1,V,giám định
1,N,giám đốc
1,V,giám đốc thẩm
1,N,giám đốc điều hành
1,N,gián
1,N,gián cách
1,N,gián thu
1,A,gián tiếp
1,N,gián điệp
1,V,gián đoạn
1,V,giáng
1,V,giáng hoạ
1,N,giáng hương
1,V,giáng hạ
1,V,giáng phúc
1,V,giáng sinh
1,V,giáng thế
1,V,giáng trần
1,N-V,giáo
1,N,giáo chủ
1,N,giáo cụ
1,N,giáo cụ trực quan
1,N,giáo dân
1,V,giáo dưỡng
1,V-N,giáo dục
1,N,giáo dục học
1,N,giáo dục phổ thông
1,N,giáo giới
1,A,giáo giở
1,N,giáo hoàng
1,V,giáo hoá
1,N,giáo hạt
1,N,giáo học pháp
1,N,giáo hội
1,N,giáo hữu
1,A,giáo khoa
1,N,giáo lí
1,N,giáo lý
1,N,giáo mác
1,N,giáo phái
1,N,giáo phường
1,N,giáo phẩm
1,N,giáo phận
1,N,giáo sinh
1,N,giáo sĩ
1,N,giáo sư
1,N,giáo trình
1,N,giáo viên
1,N,giáo vụ
1,N,giáo xứ
1,N,giáo án
1,N-A,giáo điều
1,N,giáo đường
1,V,giáo đầu
1,N-V,giáp
1,N,giáp bảng
1,V,giáp chiến
1,V,giáp công
1,V,giáp giới
1,N,giáp hạt
1,A,giáp lai
1,V,giáp lá cà
1,V,giáp mặt
1,A,giáp ranh
1,N,giáp trạng
1,V,giáp trận
1,N,giáp vụ
1,N,giáp xác
1,N,giát
1,V,giâm
1,N,giâu gia
1,N,giâu gia xoan
1,N,giây
1,N,giây lát
1,N,giây phút
1,N-V,giã
1,V,giã biệt
1,V,giã từ
1,V,giã đám
1,V,giãi bày
1,V,giãi tỏ
1,V,giãn
1,V,giãn nở
1,V-A,giãy
1,V,giãy chết
1,V,giãy giụa
1,V,giãy nảy
1,V,gièm
1,V,gièm pha
1,N,gié
1,N,giêng
1,N,giêng hai
1,N,giò
1,N,giò lụa
1,A,giòn
1,A,giòn giã
1,A,giòn rụm
1,A,giòn tan
1,N,gió
1,N,gió Lào
1,N,gió bụi
1,N,gió chướng
1,N,gió heo may
1,N,gió lùa
1,N,gió lốc
1,N,gió may
1,N,gió máy
1,N,gió mùa
1,N,gió mùa đông-bắc
1,N,gió nồm
1,N-V,gióng
1,A-V,gióng giả
1,A,gióng một
1,A,giôn giốt
1,N-A,giông
1,N,giông bão
1,A,giông giống
1,V,giùm
1,V,giú
1,V,giúp
1,V,giúp sức
1,V,giúp việc
1,V,giúp ích
1,V,giúp đỡ
1,N,giăm bông
1,V,giăng
1,V,giăng giăng
1,V,giăng mắc
1,V,giũ
1,N-V,giũa
1,V,giơ
1,V,giương
1,U,giương mắt ếch
1,V,giương vây
1,N,giường
1,N,giường bệnh
1,N,giường nằm
1,N,giường thờ
1,N,giạ
1,N,giại
1,V,giạng
1,V,giạt
1,V-A,giả
1,N,giả ba ba
1,V,giả bộ
1,N,giả cầy
1,A,giả da
1,V,giả danh
1,V,giả dạng
1,A,giả dối
1,	,giả d�
1,A,giả hiệu
1,V,giả lơ
1,V,giả lả
1,V,giả mạo
1,N,giả sơn
1,	,giả s�
1,N,giả thiết
1,N,giả thuyết
1,C,giả thử
1,V,giả trang
1,A,giả trá
1,V,giả tưởng
1,A,giả tạo
1,V,giả tảng
1,V,giả vờ
1,V,giả đò
1,V,giả định
1,N-V,giải
1,V,giải chấp
1,V,giải cứu
1,V,giải giáp
1,V,giải giới
1,V,giải khuây
1,V,giải khát
1,V,giải lao
1,V,giải mã
1,V,giải nghĩa
1,V,giải nghệ
1,V,giải ngân
1,V,giải ngũ
1,V,giải nhiệm
1,V,giải nhiệt
1,V,giải oan
1,V,giải phiền
1,N,giải pháp
1,V-N,giải phóng
1,N,giải phóng quân
1,V-N,giải phẫu
1,N,giải phẫu học
1,V,giải quyết
1,V,giải sầu
1,V,giải thoát
1,N,giải thuật
1,V,giải thích
1,N,giải thưởng
1,V,giải thể
1,V,giải toả
1,V,giải trình
1,V,giải trí
1,V,giải trừ quân bị
1,V,giải tán
1,N,giải tích
1,V,giải tội
1,V,giải vây
1,N,giải vũ
1,V,giải ách
1,V,giải đáp
1,V,giải đông
1,V,giải độc
1,V,giảm
1,V,giảm chấn
1,V,giảm giá
1,V,giảm phát
1,V,giảm sút
1,V,giảm thiểu
1,V,giảm thọ
1,V,giảm tốc
1,N,giảm xóc
1,V,giảm đẳng
1,A,giản dị
1,A,giản tiện
1,A,giản đơn
1,V,giản ước
1,V,giảng
1,V,giảng dạy
1,V,giảng giải
1,V,giảng hoà
1,V,giảng nghĩa
1,V,giảng thuật
1,N-N,giảng viên
1,N,giảng đường
1,A,giảo hoạt
1,A,giảo quyệt
1,N,giấc
1,N,giấc ngủ
1,N,giấc nồng
1,N,giấm
1,N,giấm bỗng
1,N,giấm cái
1,N,giấm thanh
1,N,giấm ớt
1,V,giấn
1,N,giấp
1,N,giấp cá
1,V,giấu
1,V,giấu giếm
1,N,giấy
1,N,giấy bao gói
1,N,giấy báo
1,N,giấy bóng
1,N,giấy bóng kính
